ID,Chiku,遺跡番号,調査番号,遺物番号,No,S,V,H,X,Y,Z,Date,Pen,Size,Mark,FileLink,Soui,Syubetu,拡張表示使用,拡張線幅,拡張線色,拡張点色,レイヤー名,MARKERX,MARKERY,LAYERPAGE,INVISIBLE,DELETEFLG,HANDFLG,器械点,バック点,器械高,ミラー高,メディア
569,LV-2603,,,,,,,,-137172.752,102096.511,2.208,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
570,LV-2604,,,,,,,,-137173.454,102091.978,2.148,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
571,LV-2605,,,,,,,,-137171.671,102093.409,2.171,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
572,LV-2606,,,,,,,,-137172.019,102092.313,2.161,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
573,LV-2607,,,,,,,,-137171.167,102092.077,2.066,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
574,LV-2608,,,,,,,,-137170.285,102092.287,2.147,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
575,LV-2609,,,,,,,,-137170.663,102095.226,2.205,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
576,LV-2610,,,,,,,,-137170.769,102096.509,2.281,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
577,LV-2611,,,,,,,,-137170.380,102096.069,2.313,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
578,LV-2612,,,,,,,,-137169.321,102097.499,2.306,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
579,LV-2613,,,,,,,,-137169.092,102098.039,2.192,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
580,LV-2614,,,,,,,,-137168.737,102099.715,2.266,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
581,LV-2615,,,,,,,,-137168.875,102098.963,2.230,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
582,LV-2616,,,,,,,,-137168.647,102098.479,2.233,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
583,LV-2617,,,,,,,,-137167.743,102097.548,2.081,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
584,LV-2618,,,,,,,,-137167.229,102098.720,2.292,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
585,LV-2619,,,,,,,,-137166.055,102097.713,2.057,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
586,LV-2620,,,,,,,,-137167.179,102096.601,2.169,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
587,LV-2621,,,,,,,,-137167.068,102096.770,2.104,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
588,LV-2622,,,,,,,,-137166.093,102096.546,2.107,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
589,LV-2623,,,,,,,,-137169.178,102090.076,2.026,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
590,LV-2624,,,,,,,,-137167.522,102090.865,2.411,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
591,LV-2625,,,,,,,,-137168.266,102092.523,2.320,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
592,LV-2626,,,,,,,,-137167.351,102092.351,2.131,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
593,LV-2627,,,,,,,,-137166.516,102092.859,2.130,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
594,LV-2628,,,,,,,,-137165.915,102091.783,2.225,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
595,LV-2629,,,,,,,,-137166.208,102089.984,2.196,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
596,LV-2630,,,,,,,,-137166.401,102084.709,2.029,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
597,LV-2631,,,,,,,,-137166.625,102085.724,2.122,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
598,LV-2632,,,,,,,,-137166.253,102085.691,2.001,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
599,LV-2633,,,,,,,,-137166.008,102085.876,2.092,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
600,LV-2634,,,,,,,,-137164.465,102086.865,2.238,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
601,LV-2635,,,,,,,,-137164.552,102090.050,2.144,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
602,LV-2636,,,,,,,,-137160.859,102085.352,2.157,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
603,LV-2637,,,,,,,,-137162.127,102088.246,2.167,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
604,LV-2638,,,,,,,,-137161.899,102088.303,2.172,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
605,LV-2639,,,,,,,,-137162.793,102097.339,1.719,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
606,LV-2640,,,,,,,,-137161.830,102092.881,1.855,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
607,LV-2641,,,,,,,,-137162.587,102092.885,2.317,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
608,LV-2642,,,,,,,,-137163.538,102094.373,1.980,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
609,LV-2643,,,,,,,,-137167.085,102101.424,2.549,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
610,LV-2644,,,,,,,,-137164.375,102105.667,1.502,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
611,LV-2645,,,,,,,,-137159.481,102086.147,1.563,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
612,LV-2646,,,,,,,,-137160.011,102088.100,1.495,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
613,LV-2647,,,,,,,,-137160.328,102089.758,1.541,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
614,LV-2648,,,,,,,,-137161.057,102092.957,1.560,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
615,LV-2649,,,,,,,,-137162.126,102097.556,1.566,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
616,LV-2650,,,,,,,,-137163.574,102101.623,1.564,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
617,LV-2651,,,,,,,,-137165.575,102107.254,1.395,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
618,LV-2652,,,,,,,,-137164.007,102107.258,0.875,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
619,LV-2653,,,,,,,,-137157.168,102106.307,1.813,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
620,LV-2654,,,,,,,,-137156.166,102104.895,1.792,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
621,LV-2655,,,,,,,,-137156.224,102103.183,1.803,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
622,LV-2656,,,,,,,,-137204.830,102086.768,1.856,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
623,LV-2657,,,,,,,,-137202.244,102088.042,1.958,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
624,LV-2658,,,,,,,,-137197.767,102090.318,1.918,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
625,LV-2659,,,,,,,,-137197.985,102090.007,2.016,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
626,LV-2660,,,,,,,,-137199.229,102089.740,2.016,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
627,LV-2661,,,,,,,,-137197.664,102085.303,1.965,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
628,LV-2662,,,,,,,,-137194.933,102101.373,1.998,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
629,LV-2663,,,,,,,,-137193.971,102099.744,2.013,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
630,LV-2664,,,,,,,,-137192.504,102101.981,2.073,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
631,LV-2665,,,,,,,,-137192.227,102101.709,2.106,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
632,LV-2666,,,,,,,,-137192.117,102099.941,2.112,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
633,LV-2667,,,,,,,,-137188.716,102099.370,2.004,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
634,LV-2668,,,,,,,,-137187.715,102099.306,2.121,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
635,LV-2669,,,,,,,,-137186.654,102098.757,2.039,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
636,LV-2670,,,,,,,,-137181.997,102102.465,2.162,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
637,LV-2671,,,,,,,,-137162.694,102090.646,2.002,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
638,LV-2672,,,,,,,,-137164.033,102092.392,2.052,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
639,LV-2673,,,,,,,,-137164.062,102091.434,2.013,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
640,LV-2674,,,,,,,,-137176.078,102082.327,1.967,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
641,LV-2675,,,,,,,,-137175.793,102082.544,1.985,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
642,LV-2676,,,,,,,,-137177.675,102086.238,2.019,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
643,LV-2677,,,,,,,,-137183.766,102102.243,2.025,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
644,LV-2678,,,,,,,,-137183.553,102101.885,2.158,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
645,LV-2679,,,,,,,,-137182.373,102101.890,2.087,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
646,LV-2680,,,,,,,,-137182.730,102103.081,2.144,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
647,LV-2681,,,,,,,,-137182.459,102103.156,2.131,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
648,LV-2682,,,,,,,,-137182.164,102102.879,2.126,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
649,LV-2683,,,,,,,,-137176.955,102098.983,2.083,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
650,LV-2684,,,,,,,,-137172.125,102096.846,2.265,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
651,LV-2685,,,,,,,,-137172.203,102096.364,2.208,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
652,LV-2686,,,,,,,,-137171.324,102096.186,2.265,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
653,LV-2687,,,,,,,,-137170.765,102094.167,2.218,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
654,LV-2688,,,,,,,,-137169.287,102096.645,2.179,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
655,LV-2689,,,,,,,,-137168.899,102094.930,2.061,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
656,LV-2690,,,,,,,,-137168.301,102095.497,2.209,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
657,LV-2691,,,,,,,,-137167.120,102095.724,2.131,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
658,LV-2692,,,,,,,,-137167.511,102094.461,2.156,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
659,LV-2693,,,,,,,,-137167.415,102093.614,2.044,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
660,LV-2694,,,,,,,,-137167.124,102089.557,1.986,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
661,LV-2695,,,,,,,,-137167.090,102087.659,1.921,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
662,LV-2696,,,,,,,,-137164.903,102084.857,2.010,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
663,LV-2697,,,,,,,,-137164.250,102099.470,2.092,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
664,LV-2698,,,,,,,,-137163.955,102098.938,2.150,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
665,LV-2699,,,,,,,,-137162.420,102086.216,1.819,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
666,LV-2700,,,,,,,,-137158.676,102130.368,1.508,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
667,LV-2701,,,,,,,,-137158.021,102128.465,1.488,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
668,LV-2702,,,,,,,,-137157.389,102126.110,1.631,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
669,LV-2703,,,,,,,,-137159.995,102132.885,1.811,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
670,LV-2704,,,,,,,,-137161.078,102132.861,1.969,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
671,LV-2705,,,,,,,,-137158.827,102120.181,2.210,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
672,LV-2706,,,,,,,,-137159.231,102122.492,2.175,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
673,LV-2707,,,,,,,,-137160.142,102126.300,2.253,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
674,LV-2708,,,,,,,,-137161.817,102127.007,2.240,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
675,LV-2709,,,,,,,,-137161.263,102124.756,2.178,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
676,LV-2710,,,,,,,,-137161.169,102122.936,2.182,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
677,LV-2711,,,,,,,,-137182.502,102122.201,1.822,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
678,LV-2712,,,,,,,,-137181.609,102124.483,1.906,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
679,LV-2713,,,,,,,,-137181.431,102126.421,2.059,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
680,LV-2714,,,,,,,,-137181.298,102129.164,2.106,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
681,LV-2715,,,,,,,,-137181.300,102132.435,2.081,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
682,LV-2716,,,,,,,,-137176.409,102124.938,1.242,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
683,LV-2717,,,,,,,,-137167.456,102131.978,2.093,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
684,LV-2718,,,,,,,,-137167.297,102133.006,2.102,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
685,LV-2719,,,,,,,,-137167.531,102131.097,2.073,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
686,LV-2720,,,,,,,,-137167.682,102129.468,2.027,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
687,LV-2721,,,,,,,,-137167.666,102128.554,1.991,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
688,LV-2722,,,,,,,,-137167.889,102123.883,1.906,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
689,LV-2723,,,,,,,,-137167.912,102122.846,1.927,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
690,LV-2724,,,,,,,,-137167.724,102121.183,1.967,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
691,LV-2725,,,,,,,,-137168.320,102126.745,1.624,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
692,LV-2726,,,,,,,,-137167.805,102125.023,1.692,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
693,LV-2727,,,,,,,,-137169.178,102121.740,1.866,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
694,LV-2728,,,,,,,,-137169.408,102122.874,1.800,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
695,LV-2729,,,,,,,,-137170.087,102125.175,1.878,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
696,LV-2730,,,,,,,,-137170.508,102126.785,1.919,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
697,LV-2731,,,,,,,,-137171.091,102129.098,1.903,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
698,LV-2732,,,,,,,,-137171.470,102131.153,1.934,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
699,LV-2733,,,,,,,,-137171.624,102132.734,1.955,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
700,LV-2734,,,,,,,,-137170.811,102115.601,2.475,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
701,LV-2735,,,,,,,,-137174.174,102110.991,2.490,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
702,LV-2736,,,,,,,,-137184.534,102116.476,2.410,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
703,LV-2737,,,,,,,,-137189.773,102114.731,2.388,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
704,LV-2738,,,,,,,,-137190.761,102110.791,2.423,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
705,LV-2739,,,,,,,,-137191.131,102119.526,2.392,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
706,LV-2740,,,,,,,,-137191.215,102121.575,2.375,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
707,LV-2741,,,,,,,,-137191.309,102123.455,2.360,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
708,LV-2742,,,,,,,,-137191.449,102126.681,2.426,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
709,LV-2743,,,,,,,,-137191.601,102129.042,2.401,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
710,LV-2744,,,,,,,,-137188.956,102132.962,2.365,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
711,LV-2745,,,,,,,,-137188.547,102130.858,2.208,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
712,LV-2746,,,,,,,,-137187.745,102126.272,2.396,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
713,LV-2747,,,,,,,,-137186.659,102122.955,2.350,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
714,LV-2748,,,,,,,,-137185.225,102128.289,2.214,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
715,LV-2749,,,,,,,,-137186.314,102132.997,2.402,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
716,LV-2750,,,,,,,,-137185.308,102131.535,2.433,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
717,LV-2751,,,,,,,,-137183.559,102133.073,2.427,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
718,LV-2752,,,,,,,,-137180.775,102131.312,2.367,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
719,LV-2753,,,,,,,,-137178.538,102122.898,2.104,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
720,LV-2754,,,,,,,,-137180.606,102121.873,2.110,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
721,LV-2755,,,,,,,,-137181.439,102110.983,2.330,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
722,LV-2756,,,,,,,,-137178.616,102111.000,2.319,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
723,LV-2757,,,,,,,,-137171.510,102117.151,2.458,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
724,LV-2758,,,,,,,,-137174.138,102115.506,2.499,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
725,LV-2759,,,,,,,,-137174.976,102117.519,2.449,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
726,LV-2760,,,,,,,,-137184.780,102124.514,2.204,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
727,LV-2761,,,,,,,,-137181.832,102118.441,2.117,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
728,LV-2762,,,,,,,,-137171.700,102118.647,2.027,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
729,LV-2763,,,,,,,,-137174.680,102120.421,2.296,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
730,LV-2764,,,,,,,,-137173.569,102117.122,2.130,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
731,LV-2765,,,,,,,,-137177.871,102118.113,2.111,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
732,LV-2766,,,,,,,,-137178.666,102121.172,2.096,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
733,LV-2767,,,,,,,,-137178.493,102124.824,2.027,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
734,LV-2768,,,,,,,,-137177.869,102124.709,1.838,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
735,LV-2769,,,,,,,,-137180.274,102124.586,2.143,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
736,LV-2770,,,,,,,,-137179.726,102124.497,2.092,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
737,LV-2771,,,,,,,,-137179.616,102124.727,2.046,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
738,LV-2772,,,,,,,,-137182.738,102130.772,2.081,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
739,LV-2773,,,,,,,,-137183.960,102127.798,2.196,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
740,LV-2774,,,,,,,,-137183.466,102117.326,2.033,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
741,LV-2775,,,,,,,,-137183.120,102117.602,2.107,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
742,LV-2776,,,,,,,,-137183.253,102118.233,2.107,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
743,LV-2777,,,,,,,,-137186.427,102114.933,2.192,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
744,LV-2778,,,,,,,,-137185.519,102114.011,2.228,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
745,LV-2779,,,,,,,,-137183.660,102111.701,2.248,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
746,LV-2780,,,,,,,,-137183.878,102113.359,2.143,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
747,LV-2781,,,,,,,,-137184.814,102112.400,2.134,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
748,LV-2782,,,,,,,,-137184.558,102112.610,2.246,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
749,LV-2783,,,,,,,,-137185.305,102117.796,2.176,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
750,LV-2784,,,,,,,,-137184.117,102118.486,2.110,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
751,LV-2785,,,,,,,,-137184.173,102119.754,2.133,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
752,LV-2786,,,,,,,,-137183.324,102121.370,2.166,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
753,LV-2787,,,,,,,,-137187.265,102121.378,2.082,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
754,LV-2788,,,,,,,,-137187.683,102118.053,2.100,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
755,LV-2789,,,,,,,,-137188.026,102117.305,1.978,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
756,LV-2790,,,,,,,,-137187.301,102112.929,2.188,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
757,LV-2791,,,,,,,,-137188.700,102111.952,2.234,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
758,LV-2792,,,,,,,,-137190.965,102116.500,2.082,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
759,LV-2793,,,,,,,,-137189.526,102119.779,2.221,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
760,LV-2794,,,,,,,,-137188.175,102120.530,2.192,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
